epoch,train_loss,test_loss,test_dice,lr
407,0.08494115377014333,0.07743602991104126,0.9214459862231834,1.25e-05
408,0.09221165959130634,0.08468904495239257,0.9139351119617649,1.25e-05
409,0.09004947847940704,0.08439894914627075,0.9138651712822535,1.25e-05
410,0.09327330596067689,0.08185342997312546,0.9169445301529758,1.25e-05
411,0.0882933686402711,0.0716195747256279,0.9255909694440261,1.25e-05
412,0.0872739701108499,0.07101691216230392,0.9269881510344059,1.25e-05
413,0.0911414581943642,0.07011886835098266,0.9267014346247235,1.25e-05
414,0.08960487605495886,0.07044092565774918,0.9264266280186911,1.25e-05
415,0.0894825707105073,0.08354698568582535,0.9155695615771866,1.25e-05
416,0.09086601327766072,0.07607766538858414,0.9221127905797778,1.25e-05
417,0.08796527765013955,0.07773845940828324,0.9218966285808132,1.25e-05
418,0.09412147152152929,0.07356050759553909,0.9242358682884092,1.25e-05
419,0.08838357498699968,0.07345394641160966,0.9233580304544386,1.25e-05
420,0.09101385569030589,0.08185068219900131,0.9172092006145742,1.25e-05
421,0.08891437947750092,0.07947326898574829,0.9197211997937164,1.25e-05
422,0.08776742321523753,0.07393298745155334,0.9236430022144413,1.25e-05
423,0.09004896357655526,0.07689657062292099,0.9203491394442598,1.25e-05
424,0.0942659242586656,0.07884826958179474,0.9196052353245819,1.25e-05
425,0.09480095092545857,0.07170825898647308,0.9248373352419721,1.25e-05
426,0.08553737578066913,0.07130210548639297,0.9251885582630056,6.25e-06
427,0.09217668500813571,0.07361385971307755,0.9241751233347306,6.25e-06
428,0.09004329713908109,0.06768783032894135,0.928801280322631,6.25e-06
429,0.09535014778375625,0.07247462868690491,0.9246103700904295,6.25e-06
430,0.09168065359646624,0.06854979693889618,0.928710861686873,6.25e-06
431,0.08330727063796738,0.07019263058900833,0.9264091573427002,6.25e-06
432,0.09013826576146212,0.07630414217710495,0.9225654916949798,6.25e-06
433,0.08716084923256527,0.08022639006376267,0.9184508421818006,6.25e-06
434,0.08540272868492386,0.06872760653495788,0.9288287287907027,6.25e-06
435,0.08918001407926733,0.06987689137458801,0.9271393893523425,6.25e-06
436,0.08267052817073735,0.07094878554344178,0.9265187548307431,6.25e-06
437,0.09061936620961536,0.07976758182048797,0.919271963438827,6.25e-06
438,0.0911073700948195,0.06922579854726792,0.9276298451314858,6.25e-06
439,0.08733765462582761,0.07364774942398071,0.9242143241138676,6.25e-06
440,0.08740858056328514,0.06967073231935501,0.9267614588744998,6.25e-06
441,0.09235514551401139,0.07027999013662338,0.926555333302781,6.25e-06
442,0.08873794810338453,0.07185300439596176,0.925241355211167,6.25e-06
443,0.09105712039904161,0.0721411257982254,0.925207243790639,6.25e-06
444,0.08298107961362058,0.07181590646505356,0.9251731716464651,6.25e-06
445,0.09081553552638401,0.07026988416910171,0.9261324664812624,6.25e-06
446,0.08877385414459489,0.0682588517665863,0.9287021459303765,6.25e-06
447,0.08359436643394556,0.06921371668577195,0.9276465948480617,6.25e-06
448,0.08982443924654614,0.06916193217039109,0.9269354899205562,6.25e-06
449,0.0862566460939971,0.06970677524805069,0.9269755647196406,6.25e-06
450,0.09238450771028345,0.06855734586715698,0.928140074184597,6.25e-06
451,0.08521729043938897,0.07207351922988892,0.9254084346284677,6.25e-06
452,0.08512350192124193,0.07704495787620544,0.9217079311883499,6.25e-06
453,0.08951906290921298,0.07259400486946106,0.9248605365237329,6.25e-06
454,0.08580206747759472,0.07731359153985977,0.9214528922304545,6.25e-06
455,0.09201885651458394,0.07860578894615174,0.9206851151098366,3.125e-06
456,0.08970713418993083,0.0681077092885971,0.9292645176925916,3.125e-06
457,0.08979901698502628,0.08026692867279053,0.918107570815364,3.125e-06
458,0.08662023171782493,0.07662997543811798,0.9224503130743686,3.125e-06
459,0.08649589697068388,0.071243155002594,0.92731001728952,3.125e-06
460,0.0889032393693924,0.06502941995859146,0.9318634525141859,3.125e-06
461,0.08613892766562375,0.06715455502271653,0.9298793282207832,3.125e-06
462,0.0873772147026929,0.07703803181648254,0.9218415485128789,3.125e-06
463,0.0857478069988164,0.06561287939548492,0.9307601090191484,3.125e-06
464,0.08834666535258293,0.07306789755821227,0.9258705605632531,3.125e-06
465,0.08428418602455746,0.0679762601852417,0.9290246180803066,3.125e-06
466,0.08566215742718089,0.07109501212835312,0.925961432438264,3.125e-06
467,0.08795025463808667,0.06993666589260102,0.9276468508786547,3.125e-06
468,0.08775179785760966,0.07241881489753724,0.9252877979878946,3.125e-06
469,0.08935765068639409,0.07687502056360244,0.92133188563156,3.125e-06
470,0.08805241307074374,0.0718548908829689,0.9266449714994492,3.125e-06
471,0.08830019655552777,0.06988685727119445,0.9274254770657595,3.125e-06
472,0.08977848833257501,0.07547206580638885,0.9237960065201356,3.125e-06
473,0.09208235395225611,0.07520235776901245,0.9241348359161673,3.125e-06
474,0.0855258737098087,0.06900450140237809,0.9287345535252834,1.5625e-06
475,0.08930556638674303,0.07028174251317978,0.927309553183658,1.5625e-06
476,0.08951901989904316,0.06752200126647949,0.9290516927911339,1.5625e-06
477,0.08662460012869401,0.06988880932331085,0.9277343845681293,1.5625e-06
478,0.08739839738065547,0.06943289935588837,0.9282084589865923,1.5625e-06
479,0.08863080272620374,0.07384401857852936,0.9250635243047001,1.5625e-06
480,0.08511103256182237,0.07316944599151612,0.9252860319914025,1.5625e-06
481,0.08367179340936921,0.07470430135726928,0.9243704214015797,1.5625e-06
482,0.08726530346003446,0.07274463921785354,0.9259509837152533,1.5625e-06
483,0.08614865304394202,0.07049711197614669,0.9272050538963698,1.5625e-06
484,0.08565639074553143,0.0707595020532608,0.9271915358943963,1.5625e-06
485,0.08397720056501302,0.06780294477939605,0.9294386402825981,1.5625e-06
486,0.08615527694875544,0.07385964542627335,0.9250471978160059,1.5625e-06
487,0.08428959534926848,0.0742424488067627,0.924654424383096,1.5625e-06
488,0.08984272371638904,0.0739588350057602,0.9250103784320122,1.5625e-06
489,0.0866669929840348,0.06896531581878662,0.9280864545257547,1.5625e-06
490,0.08712294447151098,0.07437650859355927,0.9252151856170115,1.5625e-06
491,0.08838119174946438,0.0685245379805565,0.9290557626939228,1.5625e-06
492,0.08635863993655551,0.07385030388832092,0.9252469939421536,1.5625e-06
493,0.08633744432167574,0.06765341609716416,0.9293829047407646,7.8125e-07
494,0.08926917802203785,0.07018201351165772,0.9273817800431687,7.8125e-07
495,0.08620221398093483,0.0676715612411499,0.9292571697122244,7.8125e-07
496,0.08250778107480569,0.0715409442782402,0.9265824571893633,7.8125e-07
497,0.08424784615635872,0.0683613270521164,0.9285056937134961,7.8125e-07
498,0.0868054707619277,0.06963275521993637,0.9281487745096538,7.8125e-07
499,0.08555056032809344,0.07297371625900269,0.9261784695671434,7.8125e-07
500,0.08613671098243106,0.07667590528726578,0.9219905265037956,7.8125e-07
